Car,0,-96.864998,627.000000,11,2
Car,0,-100.000000,180.000000,11,1
Car,0,800.000000,358.000000,12,5
Car,0,800.000000,696.000000,12,4
Car,0,800.000000,925.000000,12,3
Car,1,-100.000000,627.000000,11,2
Car,1,800.000000,978.000000,12,3
Car,1,800.000000,683.000000,12,4
Car,2,800.000000,657.000000,12,3
Car,2,-100.000000,544.000000,11,2
Car,1,799.195007,161.000000,12,5
Car,2,800.000000,354.000000,12,4
Car,3,-100.000000,553.000000,11,2
Car,3,800.000000,499.000000,12,3
Car,1,-100.000000,286.000000,11,1
Car,4,-100.000000,508.000000,11,2
Car,4,800.000000,634.000000,12,3
Car,3,800.000000,596.000000,12,4
Car,5,-96.620003,676.000000,11,2
