Car,0,-100.000000,75.000000,11,4
Car,0,800.000000,135.000000,12,1
Car,0,800.000000,115.000000,12,2
Car,0,800.000000,235.000000,22,3
Car,1,-100.000000,50.000000,21,4
Car,1,800.000000,70.000000,12,1
Car,1,800.000000,160.000000,12,2
Car,1,800.000000,255.000000,12,3
Car,2,-100.000000,55.000000,21,4
Car,2,800.000000,205.000000,22,2
Car,2,800.000000,190.000000,12,3
Car,2,800.000000,85.000000,12,1
Car,3,800.000000,160.000000,12,3
Car,3,-100.000000,75.000000,11,4
Car,4,800.000000,155.000000,12,3
Car,4,-100.000000,55.000000,21,4
Car,3,800.000000,220.000000,22,2
Car,5,800.000000,170.000000,12,3
Car,3,800.000000,115.000000,12,1
